cell_id,cycle,QDischarge,QCharge,IR,Tmax,Tavg,chargetime
cell_39,423.0,1.0540839,1.0541899,0.016922778,41.441963,36.37425922807017,10.275013333333481
cell_39,424.0,1.0538565,1.0539935,0.016945487,41.250187,36.291751870722486,10.191661666666914
cell_39,425.0,1.0532964,1.0534097,0.016987067,41.029137,36.06661029846448,10.274699999999818
cell_39,426.0,1.053239,1.0534256,0.017051021,40.951385,35.81603322159093,10.191578333333503
cell_39,427.0,1.0530324,1.053185,0.0170906,40.953697,35.72724470434789,10.27511499999964
cell_39,428.0,1.0526731,1.0528532,0.017112361,41.051979,35.82665889790087,10.191579999999764
cell_39,429.0,1.0523807,1.0524832,0.017050002,41.325932,36.12228201176464,10.274938333333315
cell_39,430.0,1.0521846,1.0522712,0.016993115,41.604702,36.46311805550151,10.191466666666868
cell_39,431.0,1.0521612,1.052295,0.016926873,41.757732,36.65989175696444,10.191760000000068
cell_39,432.0,1.0519319,1.0520511,0.016876113,41.904083,36.85798052504816,10.191955000000114
cell_39,433.0,1.0518661,1.0520653,0.016828414,41.985371,36.94249520231215,10.19559166666683
cell_39,434.0,1.051639,1.0518011,0.016816964,42.049847,36.9504171695568,10.274984999999772
cell_39,435.0,1.0511301,1.0512671,0.016841648,41.997429,37.05051013275194,10.274536666666972
cell_39,436.0,1.0511085,1.051294,0.016836891,41.728176,36.883383964962036,10.27518333333331
cell_39,437.0,1.0504481,1.050599,0.016880171,41.634277,36.65131655424058,10.275125000000116
cell_39,438.0,1.0499576,1.0501549,0.016954781,41.323441,36.35126150195313,10.274573333333441
cell_39,439.0,1.0496014,1.0498127,0.017076666,41.130806,36.038536451644056,10.191568333333514
cell_39,440.0,1.0493325,1.0495325,0.017123293,40.959717,35.786918922495246,10.275108333333144
cell_39,441.0,1.0489944,1.0492154,0.017152602,40.90192,35.68230143672694,10.191484999999618
cell_39,442.0,1.048557,1.0487717,0.017149178,40.869099,35.641106575901304,10.191586666666748
cell_39,443.0,1.0482386,1.0483915,0.017137637,40.940605,35.69298785195793,10.191943333332892
cell_39,444.0,1.0478541,1.0480845,0.017156282,40.947582,35.68917424713746,10.274688333334051
cell_39,445.0,1.0477642,1.0479895,0.017160827,40.973114,35.715051439845965,10.275436666666064
cell_39,446.0,1.0473746,1.0475738,0.017138314,40.959087,35.74759072829145,10.275278333332972
cell_39,447.0,1.046864,1.0470096,0.01714091,41.020367,35.864277815134116,10.191281666665843
cell_39,448.0,1.0465825,1.0468018,0.017125564,41.107529,35.8052791729106,10.276471666666717
cell_39,449.0,1.0461304,1.0462964,0.017139494,41.202389,36.05560347151277,10.27518333333331
cell_39,450.0,1.0459481,1.0461669,0.017106578,41.279373,36.122802478900844,10.274749999999766
cell_39,451.0,1.0456319,1.0457914,0.017095765,41.372021,36.29943090661497,10.2751316666671
cell_39,452.0,1.0454689,1.0456418,0.017038455,41.377724,36.32655087156873,10.275341666667373
cell_39,453.0,1.04505,1.0452813,0.017074484,41.115074,36.20967627121954,10.27499166666724
cell_39,454.0,1.044773,1.0450367,0.017117493,41.041901,35.980306087081296,10.192298333333262
cell_39,455.0,1.0443553,1.0446335,0.01717169,40.970787,35.84994670861568,10.27575333333322
cell_39,456.0,1.0439404,1.0442072,0.017175538,40.970203,35.71190274832541,10.276306666666642
cell_39,457.0,1.043529,1.0438075,0.017184604,41.049747,35.8098813072519,10.193885000000591
cell_39,458.0,1.0429883,1.0431217,0.017163165,41.361393,36.04573649951593,10.193941666667039
cell_39,459.0,1.0429664,1.0432622,0.017089589,41.475746,36.2915102714975,10.192579999999726
cell_39,460.0,1.0426409,1.0428696,0.017061818,41.626293,36.485736447876455,10.1927133333326
cell_39,461.0,1.0425605,1.04287,0.017044654,41.688103,36.59940708568737,10.275928333333772
cell_39,462.0,1.0420052,1.0422196,0.017008059,41.773273,36.752359207328894,10.276086666666863
cell_39,463.0,1.0417877,1.0420532,0.017003829,41.822094,36.75641802912622,10.275848333333851
cell_39,464.0,1.0414438,1.0417271,0.017019922,41.828995,36.80886929902913,10.19235499999971
cell_39,465.0,1.0411841,1.0414233,0.017012008,41.659412,36.7726726219631,10.276991666667163
cell_39,466.0,1.040638,1.0409204,0.017007967,41.598492,36.63017691456306,10.193050000000706
cell_39,467.0,1.04018,1.0405391,0.017084202,41.428288,36.36967595107633,10.194904999999562
cell_39,468.0,1.0394043,1.0397321,0.017152948,41.203152,36.19128966106707,10.196809999999823
cell_39,469.0,1.0390025,1.0393559,0.017185841,41.164585,35.99811366539202,10.198973333333075
cell_39,470.0,1.0386454,1.0390304,0.017218273,41.01321,35.87701370942658,10.283996666667129
cell_39,471.0,1.0379534,1.0382746,0.017265378,41.027863,35.824898616425116,10.28520833333314
cell_39,472.0,1.0376805,1.0380732,0.017251799,41.09716,35.80138615281763,10.203120000000732
cell_39,473.0,1.0372856,1.0376694,0.017214973,41.065403,35.8771695774254,10.204171666665934
cell_39,474.0,1.036803,1.0371889,0.017251326,41.133869,35.80455754211038,10.205329999999957
cell_39,475.0,1.0363699,1.0368005,0.017236857,41.092968,35.81780925875487,10.20644166666607
cell_39,476.0,1.0359069,1.0363412,0.017285835,41.045528,35.82320641494589,10.207819999999872
cell_39,477.0,1.0352935,1.0356894,0.017256055,41.034199,35.8693438411306,10.207819999999872
cell_39,478.0,1.0348642,1.0353081,0.017286466,41.080811,35.81033663829792,10.294364999999994
cell_39,479.0,1.0345377,1.0349741,0.017307496,41.05814,35.83256806172839,10.212635
cell_39,480.0,1.0339037,1.0342824,0.017246492,41.024437,35.79080004843306,10.213995000000008
cell_39,481.0,1.0333958,1.0338144,0.017309133,40.929749,35.73909442100195,10.299328333333325
cell_39,482.0,1.0328588,1.0332851,0.01729504,41.021641,35.75371023546234,10.21775666666669
cell_39,483.0,1.0324255,1.0329289,0.017321818,40.935471,35.727844467118,10.306711666666645
cell_39,484.0,1.0318415,1.0322007,0.017330851,40.854187,35.3063939113514,10.245726666666693
cell_39,485.0,1.0312275,1.0317051,0.017319109,40.923584,35.660334432512336,10.240780000000026
cell_39,486.0,1.0305107,1.0310316,0.017360644,41.124924,35.803139921875015,10.345379999999993
cell_39,487.0,1.0303283,1.0306683,0.017292125,41.372356,35.7306981507592,10.267358333333323
cell_39,488.0,1.0299022,1.0303228,0.017205408,41.70694,36.456733411417304,10.22106499999997
cell_39,489.0,1.0296509,1.0300952,0.017120561,42.009422,36.76356187645909,10.218003333333279
cell_39,490.0,1.0291984,1.029595,0.017029028,42.269753,37.097229398422066,10.299009999999907
cell_39,491.0,1.0289575,1.0294136,0.016987015,42.428822,37.36645267462699,10.298285000000032
cell_39,492.0,1.0282743,1.0286987,0.01694867,42.532738,37.59345522587067,10.297161666666701
cell_39,493.0,1.0279093,1.0283673,0.016947391,42.663673,37.7114904571429,10.298419999999897
cell_39,494.0,1.0274063,1.0278956,0.016924459,42.671803,37.733240962890505,10.299375000000024
cell_39,495.0,1.0269314,1.027437,0.016923355,42.446312,37.533954773584895,10.217931666666724
cell_39,496.0,1.025774,1.0263126,0.016998865,42.012089,37.215700166501534,10.223033333333296
cell_39,497.0,1.0251157,1.0257833,0.017115954,41.723869,36.77188887204729,10.231518333333224
cell_39,498.0,1.0243963,1.0250732,0.017199498,41.409954,36.34594889233747,10.337514999999986
cell_39,499.0,1.0235869,1.0241556,0.01726478,41.263,35.82184823636364,10.427101666666688
cell_39,500.0,1.022586,1.0231062,0.017307948,41.23045,35.7574858854283,10.370466666666713
cell_39,501.0,1.0218785,1.0224856,0.017336814,41.281025,35.68836504271635,10.398846666666698
cell_39,502.0,1.0212411,1.0218536,0.017346187,41.220333,35.712089133116805,10.434261666666862
cell_39,503.0,1.0192708,1.0202023,0.017382329,39.577976,34.39919159909403,10.445918333333248
cell_39,504.0,1.018258,1.0191686,0.017921412,39.113327,33.78494847064577,10.879968333333332
cell_39,505.0,1.0157105,1.0172164,0.018189747,37.002563,32.13218030968356,10.926883333333292
cell_39,506.0,1.0144067,1.0149705,0.018860541,38.18956,30.709180243850263,11.523241666666582
cell_39,507.0,1.0158287,1.016394,0.017790496,39.358658,33.85125963495155,10.947878333333211
cell_39,508.0,1.0148453,1.0156066,0.01826068,40.529579,33.74137049290448,10.997866666666475
cell_39,509.0,1.014394,1.0153599,0.017705783,39.957142,34.68779722482899,10.773453333333357
cell_39,510.0,1.0134865,1.0142578,0.017827826,39.877464,34.187664265060235,10.833361666666557
cell_39,511.0,1.0125546,1.0134168,0.017831067,39.971394,34.49405033429406,10.916588333333493
cell_39,512.0,1.0119777,1.0128334,0.017831258,39.997265,34.54368643914308,10.83725666666675
cell_39,513.0,1.0110178,1.0118859,0.017829522,40.07938,34.592665071080816,10.919448333333275
cell_39,514.0,1.0103805,1.0112461,0.017827768,40.039494,34.30257526724137,10.87166499999997
cell_39,515.0,1.0093832,1.0102966,0.017850677,40.082714,34.521513755620774,10.962716666666529
cell_39,516.0,1.008397,1.0092353,0.017822377,40.12431,34.271594981521694,10.906448333333294
cell_39,517.0,1.007527,1.0084538,0.01784211,40.114719,34.68577152826521,10.904446666666626
cell_39,518.0,1.0067354,1.0075375,0.017797789,40.263531,34.56136433918777,10.930701666666815
cell_39,519.0,1.0059513,1.0067848,0.017723432,40.410175,34.76631882096075,10.897941666666641
cell_39,520.0,1.0050302,1.0059216,0.017696304,40.556801,35.20635681773398,10.88064333333338
cell_39,521.0,1.0040988,1.0049397,0.017693536,40.614746,35.02369067403311,10.963433333333281
cell_39,522.0,1.0032529,1.0042777,0.017657476,40.670254,35.424451508196725,10.86208999999993
cell_39,523.0,1.002452,1.0034332,0.017625712,40.754025,35.51404058538988,10.862191666666574
cell_39,524.0,1.0014735,1.0024552,0.017617717,40.545883,35.48508135370735,10.943063333333702
cell_39,525.0,1.000465,1.0013899,0.017620331,40.500587,35.08451449339202,10.900915000000289
cell_39,526.0,0.99945116,1.0004684,0.017736446,40.264477,34.7547709044517,11.051900000000023
cell_39,527.0,0.99804151,0.99915308,0.017835978,39.96912,34.70177579178888,11.124771666666494
cell_39,528.0,0.99696928,0.99799967,0.017925717,40.195278,34.54430511394891,11.114706666666704
cell_39,529.0,0.99588913,0.99700654,0.017962875,39.804676,34.409396002958545,11.16049333333358
cell_39,530.0,0.99505353,0.99613357,0.017946804,39.801998,34.16836220833338,11.28026166666629
cell_39,531.0,0.99398887,0.99521858,0.017990379,39.861607,34.4688887835154,11.206703333333524
cell_39,532.0,0.99280375,0.99395937,0.017986774,39.844543,34.49244570000006,11.231738333333245
cell_39,533.0,0.99167359,0.99282312,0.018008411,39.93745,34.56459263424121,11.233010000000165
cell_39,534.0,0.99050653,0.99167728,0.018018132,39.955051,34.36373148531005,11.300605000000116
cell_39,535.0,0.9894644,0.99076921,0.017998377,39.941772,34.5384396570289,11.372119999999995
cell_39,536.0,0.98843282,0.98975062,0.018021818,39.95332,34.61431080902104,11.392796666666497
cell_39,537.0,0.98721105,0.98834085,0.018049745,40.021057,34.41203078390294,11.435516666666565
cell_39,538.0,0.98581898,0.98690927,0.018003024,40.024715,34.487668682789625,11.363601666666606
cell_39,539.0,0.98488456,0.9861477,0.018022059,40.046455,34.46148975612473,11.470356666666339
cell_39,540.0,0.9839772,0.98518771,0.017992526,40.120697,34.90711610318229,11.370640000000034
cell_39,541.0,0.98253286,0.98368317,0.018028727,40.008251,34.50335167386358,11.497676666666909
cell_39,542.0,0.98150337,0.98265094,0.018073736,39.956558,34.3842107423729,11.467489999999817
cell_39,543.0,0.98039448,0.9817549,0.01804905,39.957123,34.72921237686939,11.563658333333539
cell_39,544.0,0.97922403,0.98041761,0.018074954,39.978916,34.440471559819464,11.602426666666481
cell_39,545.0,0.97797197,0.97928935,0.018081414,39.878784,34.42801990286976,11.538176666666793
cell_39,546.0,0.97670639,0.97809368,0.018112093,40.035835,34.81555458300389,11.640939999999924
cell_39,547.0,0.97545427,0.9766174,0.018111009,40.008621,34.582123670079646,11.687248333333507
cell_39,548.0,0.97438711,0.97577107,0.018086361,40.220451,34.645842883615906,11.585498333333332
cell_39,549.0,0.97332042,0.97481263,0.018068429,40.324032,34.97731153634574,11.569181666666797
cell_39,550.0,0.97205007,0.97320473,0.018015716,40.349064,34.931924913990834,11.589076666666369
cell_39,551.0,0.97102338,0.97237599,0.018012967,40.38739,34.97781802439023,11.7027383333334
cell_39,552.0,0.96963,0.97099501,0.018013986,40.395393,35.24387506079017,11.613769999999688
cell_39,553.0,0.96833885,0.96966052,0.018044651,40.37043,34.95979401352873,11.676675000000008
cell_39,554.0,0.9672069,0.96850574,0.018094612,40.200878,34.875288933714295,11.794931666666525
cell_39,555.0,0.96606958,0.96732938,0.018099938,40.076561,34.63983606538892,11.846249999999904
cell_39,556.0,0.96459681,0.96578288,0.018198512,39.80843,34.458158604519795,11.937219999999797
cell_39,557.0,0.96359551,0.96511322,0.018274032,39.723557,34.52563140755464,11.93950333333293
cell_39,558.0,0.9622916,0.96356976,0.018292354,39.801044,34.30567858628576,12.072960000000117
cell_39,559.0,0.96112043,0.96246803,0.018289007,39.759399,34.63471951938778,12.089591666667063
cell_39,560.0,0.95991307,0.96126044,0.018332642,39.771645,34.32610428111114,12.161111666666693
cell_39,561.0,0.95867044,0.96003717,0.018355368,39.823505,34.29430930523912,12.190796666666575
cell_39,562.0,0.95731556,0.95876497,0.018415181,39.909035,34.61932115254241,12.138693333333261
cell_39,563.0,0.95587295,0.95723343,0.018429685,39.886517,34.37426511123848,12.286414999999883
cell_39,564.0,0.95471251,0.95608681,0.018419627,39.840881,34.35931926758947,12.244356666666379
cell_39,565.0,0.95360935,0.95524472,0.018455096,39.904678,34.531648913555934,12.352969999999914
cell_39,566.0,0.95220798,0.95361382,0.018472267,39.857185,34.3698171238532,12.326310000000133
cell_39,567.0,0.95100957,0.95230234,0.018470084,39.858498,34.4079822650057,12.44497166666697
cell_39,568.0,0.94987893,0.9513278,0.018505897,39.872669,34.33718220938211,12.504556666666758
cell_39,569.0,0.9483546,0.94962305,0.018524535,39.909573,34.476956448717914,12.55943833333343
cell_39,570.0,0.94740081,0.94895881,0.01851815,39.989166,34.625561584008096,12.5495816666662
cell_39,571.0,0.9462918,0.9478063,0.018507712,40.041382,34.73367487349398,12.559736666667353
cell_39,572.0,0.94495851,0.94634342,0.01852786,39.980732,34.468590756662856,12.64065333333371
cell_39,573.0,0.943708,0.94525152,0.018564146,39.879009,34.61714241658135,12.622159999999955
cell_39,574.0,0.94250435,0.94392264,0.018604141,39.94429,34.4159100034208,12.784266666667342
cell_39,575.0,0.94134808,0.94273669,0.01859688,39.932869,34.438106395857275,12.826346666666602
cell_39,576.0,0.94011575,0.94163162,0.018620748,40.082558,34.68527776554527,12.848060000000016
cell_39,577.0,0.93884635,0.94039291,0.01862043,39.948208,34.645625094674564,12.825088333333648
cell_39,578.0,0.93773085,0.93924344,0.018642178,40.135948,34.81120123891136,12.956263333332997
cell_39,579.0,0.93657655,0.93797994,0.01855571,40.361656,34.90481594628576,12.860224999999627
cell_39,580.0,0.93548191,0.93702871,0.018507617,40.629326,35.31609669004061,12.891505000000082
cell_39,581.0,0.93443567,0.93586433,0.018456805,40.701954,35.264579479001085,12.920653333333515
cell_39,582.0,0.93316996,0.93456048,0.018456571,40.741478,35.315527668926585,12.95124000000069
cell_39,583.0,0.93201077,0.93337369,0.018450914,40.817009,35.46984607308584,13.001115000000572
cell_39,584.0,0.93077755,0.9323194,0.018441359,40.8395,35.75059025148502,12.947086666667019
cell_39,585.0,0.9297418,0.93117744,0.018466704,40.535545,35.39959747139586,13.034851666666993
cell_39,586.0,0.92851067,0.9299475,0.018519623,40.639069,35.591376004984994,13.172858333333473
cell_39,587.0,0.92723489,0.92870593,0.018719193,40.257008,34.992901214525105,13.283041666666396
cell_39,588.0,0.92577171,0.92731148,0.018844571,39.967445,34.79707326166328,13.536844999999934
cell_39,589.0,0.92451298,0.92608213,0.018956343,39.976929,34.66394941393044,13.62386833333294
cell_39,590.0,0.9232617,0.92481089,0.018971652,39.87215,34.62774417824778,13.77460500000064
cell_39,591.0,0.9219833,0.92362958,0.019021716,39.921947,34.64751740606052,13.797228333333624
cell_39,592.0,0.92076743,0.92212915,0.019050993,39.888042,34.42826192865498,13.892064999999517
cell_39,593.0,0.91943002,0.92108214,0.019085152,39.880302,34.610698932019744,14.052034999999645
cell_39,594.0,0.91833085,0.91995418,0.019116305,39.846272,34.60425765959605,14.0490633333325
cell_39,595.0,0.91688764,0.91848207,0.019150758,39.843559,34.60181822505095,14.156268333333234
cell_39,596.0,0.91580236,0.91727519,0.019194763,39.823795,34.586190353182836,14.324348333333425
cell_39,597.0,0.91452432,0.91629982,0.019245349,39.823578,34.531839348999966,14.346825000000536
cell_39,598.0,0.91322553,0.91486204,0.019254673,39.826157,34.50268235756386,14.526096666667339
cell_39,599.0,0.91198939,0.91349506,0.019280672,39.843632,34.352637495454566,14.584436666666685
cell_39,600.0,0.9107281,0.91228104,0.019270686,39.787159,34.307675278989656,14.684748333333603
cell_39,601.0,0.90955698,0.91114932,0.019328395,39.828579,34.301358847190976,14.885011666666832
cell_39,602.0,0.9082157,0.9097333,0.019337244,39.891411,34.422027790193866,14.968441666666573
cell_39,603.0,0.90694124,0.90842974,0.019386748,39.797165,34.41032005882362,15.111023333334014
cell_39,604.0,0.90572375,0.90750474,0.019462168,39.837452,34.53736818540434,15.154131666666945
cell_39,605.0,0.90440315,0.905985,0.01943545,39.952221,34.46024725195969,15.304668333332907
cell_39,606.0,0.90321851,0.90495676,0.019507658,39.974415,34.62650209259253,15.418554999999468
cell_39,607.0,0.90178043,0.90364701,0.019520879,40.101898,34.725855068249246,15.658920000000702
cell_39,608.0,0.90054119,0.90207899,0.019563571,39.888035,34.65368927996072,15.780153333333631
cell_39,609.0,0.8992303,0.90103161,0.019594794,39.995342,34.66767539577045,15.948238333333089
cell_39,610.0,0.89819729,0.89958638,0.019561181,40.147301,34.72841560923425,16.196118333333335
cell_39,611.0,0.89670897,0.8985492,0.019547366,40.220253,34.855967740528065,16.323704999999997
cell_39,612.0,0.89575142,0.89742851,0.019550344,40.403179,35.16073802219977,16.474501666666658
cell_39,613.0,0.89427042,0.89619559,0.019574637,40.355831,35.204552081754784,16.705915000000005
cell_39,614.0,0.8930068,0.89456391,0.019656532,40.406059,35.039704219288154,16.94955666666668
cell_39,615.0,0.89162207,0.89337939,0.019720519,40.326736,34.96977933445571,17.37346666666666
cell_39,616.0,0.89045757,0.89209783,0.019815592,40.257027,34.902774695348846,17.725884999999955
cell_39,617.0,0.88901633,0.89075732,0.019898973,40.12772,34.8692534604073,18.167546666666688
cell_39,618.0,0.88755667,0.88890189,0.020179171,39.824467,34.5349450416667,18.866980000000027
cell_39,619.0,0.88638282,0.88818634,0.020269429,39.956398,34.35664610201792,19.48113666666668
cell_39,620.0,0.8852452,0.88701725,0.020404445,39.897617,34.456097879032214,19.95266833333335
cell_39,621.0,0.88370895,0.88547957,0.0204903,39.909794,34.532091964071846,20.710358333333353
cell_39,622.0,0.88267356,0.88467711,0.020598145,39.869915,34.408864102463085,21.633809999999965
cell_39,623.0,0.88098711,0.8826071,0.020602336,39.926815,34.30809793061675,23.196653333333355
cell_39,624.0,0.88011074,0.88187045,0.020605449,39.92292,34.41411931311157,24.704683333333378
cell_40,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_40,2.0,1.0833029,1.0839939,0.016756468,37.350937,33.4183678667264,12.138396666666662
cell_40,3.0,1.0846047,1.0852357,0.016708069,37.401123,33.36668820936633,12.054661666666712
cell_40,4.0,1.0854201,1.0859085,0.016709387,37.195297,33.29607078141592,12.054391666666682
cell_40,5.0,1.086074,1.0865337,0.016651146,37.242207,33.3806404419442,12.053903333333317
cell_40,6.0,1.0863302,1.0866898,0.016653717,37.295341,33.34883431193492,12.054760000000048
cell_40,7.0,1.086442,1.0868753,0.01662508,37.323528,33.391032636444486,12.054249999999957
cell_40,8.0,1.0867541,1.0871191,0.016608728,37.331367,33.38880915765769,12.054526666666668
cell_40,9.0,1.0869442,1.0872661,0.016618863,37.351723,33.421821408928594,12.13773000000001
cell_40,10.0,1.0871686,1.0874161,0.01659501,37.397034,33.46110080195378,12.054343333333357
cell_40,11.0,1.0872169,1.0875719,0.016578794,37.421959,33.44986972677594,12.137778333333335
cell_40,12.0,1.087332,1.0875677,0.016593276,37.513096,33.51426012623984,12.054388333333312
cell_40,13.0,1.0873116,1.0876007,0.016574159,37.471458,33.450584889679746,12.137685000000056
cell_40,14.0,1.087273,1.087569,0.016570743,37.537289,33.44991334347045,12.13756333333331
cell_40,15.0,1.0873559,1.0876004,0.016657034,37.438236,33.29413583633107,12.137876666666731
cell_40,16.0,1.0873736,1.0875747,0.016608804,37.446869,33.313763873339184,12.137805000000055
cell_40,17.0,1.0873928,1.08767,0.016594579,37.439121,33.40137114555256,12.13726
cell_40,18.0,1.0873899,1.0875838,0.016598586,37.344734,33.33058877629235,12.054078333333383
cell_40,19.0,1.087337,1.087553,0.01660238,37.388672,33.35773131363633,12.053894999999951
cell_40,20.0,1.087449,1.0876518,0.016616534,37.446659,33.355643389340564,12.13729666666671
cell_40,21.0,1.0874051,1.0876123,0.016614245,37.388126,33.32834069929449,12.13751666666673
cell_40,22.0,1.0873945,1.087579,0.016623318,37.398026,33.29289748945509,12.138113333333362
cell_40,23.0,1.0874515,1.0876285,0.016626233,37.610836,33.3836653650224,12.054436666666637
cell_40,24.0,1.0874407,1.08761,0.016628863,37.57951,33.44553596672668,12.138085000000137
cell_40,25.0,1.0875146,1.0877258,0.016622819,37.618645,33.46789445859311,12.054166666666667
cell_40,26.0,1.0875448,1.0877,0.016627679,37.49424,33.39563254941065,12.13829666666667
cell_40,27.0,1.0875932,1.0877899,0.016639769,37.43705,33.309289662149894,12.054591666666722
cell_40,28.0,1.0876236,1.0878248,0.016625959,37.452938,33.37162150492387,12.054503333333317
cell_40,29.0,1.0875967,1.087824,0.016604191,37.473644,33.37777816547411,12.054495000000072
cell_40,30.0,1.0875825,1.0877753,0.016614174,37.473297,33.35812439288882,12.054366666666708
cell_40,31.0,1.0875857,1.0878171,0.016629642,37.485565,33.384921146772776,12.138341666666868
cell_40,32.0,1.0875446,1.08777,0.016628101,37.511375,33.39465405057673,12.054706666666608
cell_40,33.0,1.0875931,1.0877949,0.016608175,37.503117,33.365894746174675,12.137450000000051
cell_40,34.0,1.0876737,1.0878743,0.016618811,37.552006,33.40926796977778,12.054233333333347
cell_40,35.0,1.0876747,1.0878804,0.016609523,37.604637,33.456199261904835,12.054016666666575
cell_40,36.0,1.0876946,1.0878309,0.016614068,37.64669,33.47563533243498,12.137573333333178
cell_40,37.0,1.0876426,1.0878501,0.016608115,37.665035,33.489170818918886,12.137623333333371
cell_40,38.0,1.0875874,1.0877858,0.016637588,37.669472,33.42678938211381,12.137713333333279
cell_40,39.0,1.0875787,1.0877589,0.016641388,37.731735,33.47065846243293,12.054619999999705
cell_40,40.0,1.0875367,1.0876838,0.016637834,37.772625,33.52520040433209,12.054698333333363
cell_40,41.0,1.0874904,1.0876355,0.016657697,37.739784,33.525847756205685,12.137995000000227
cell_40,42.0,1.0873679,1.0875477,0.016704697,37.687355,33.416545885201856,12.137675000000065
cell_40,43.0,1.0873394,1.0875008,0.016659584,37.659878,33.381529609582934,12.137611666666634
cell_40,44.0,1.0873619,1.0875049,0.016685018,37.72105,33.34982497389731,12.054755000000295
cell_40,45.0,1.087366,1.0874897,0.016651124,37.60743,33.392311326401426,12.054621666666451
cell_40,46.0,1.0873665,1.0874692,0.016701337,37.598637,33.38520635888184,12.137981666666747
cell_40,47.0,1.0873616,1.0874881,0.016673233,37.681007,33.34604247623399,12.053991666666601
cell_40,48.0,1.0873033,1.0874041,0.016676527,37.745659,33.4008328956044,12.137880000000102
cell_40,49.0,1.0872591,1.0873891,0.016661918,37.730312,33.393346037511414,12.05475499999981
cell_40,50.0,1.0874337,1.0875878,0.016654251,38.117531,33.62828517430371,12.054755000000295
cell_40,51.0,1.0876352,1.087777,0.016604621,38.276447,33.984025608974406,12.055114999999933
cell_40,52.0,1.0877703,1.0879202,0.016509745,38.388569,34.14739648204664,12.138111666666616
cell_40,53.0,1.0878062,1.0879861,0.016480761,38.292953,34.132621407441015,12.138246666666722
cell_40,54.0,1.0877342,1.0879475,0.016491828,37.881115,33.97442432014388,12.054738333333322
cell_40,55.0,1.0872959,1.0874703,0.016666731,37.852768,33.49912436865538,12.137690000000294
cell_40,56.0,1.0872681,1.0874473,0.016710604,37.805603,33.44823927355067,12.054525000000043
cell_40,57.0,1.0872542,1.087406,0.016692139,37.714424,33.43349426122081,12.137603333333391
cell_40,58.0,1.0872645,1.0873845,0.016670825,37.811413,33.47167176355561,12.053598333333017
cell_40,59.0,1.0872059,1.0873983,0.016667098,37.77573,33.45672789218334,12.054126666666708
cell_40,60.0,1.087224,1.0873877,0.016665732,37.769611,33.48345759363632,12.053581666667014
cell_40,61.0,1.0872219,1.087339,0.016692767,37.83419,33.50097435257551,12.054114999999971
cell_40,62.0,1.0871788,1.0873607,0.016709346,37.779408,33.47613300626676,12.054196666666636
cell_40,63.0,1.0871576,1.0873009,0.016694104,37.802074,33.51830539891204,12.054251666666824
cell_40,64.0,1.0871391,1.0872761,0.016693663,37.805271,33.496010523381244,12.054538333333523
cell_40,65.0,1.0870867,1.0872111,0.016710857,37.888279,33.466646353735285,12.054193333333144
cell_40,66.0,1.0870699,1.0872456,0.016703077,37.861225,33.49240780797102,12.054513333333308
cell_40,67.0,1.0870594,1.087203,0.016693782,37.918949,33.51358782820966,12.137598333333154
cell_40,68.0,1.0869573,1.0871179,0.016723817,37.817272,33.42983526102625,12.054260000000067
cell_40,69.0,1.0869454,1.0870802,0.016709007,37.904579,33.43646431423452,12.054063333333277
cell_40,70.0,1.0869274,1.0870488,0.016731061,37.914024,33.43507098151413,12.054724999999841
cell_40,71.0,1.0868351,1.0869761,0.016711103,37.949902,33.410607993688025,12.054180000000148
cell_40,72.0,1.0868382,1.0869774,0.016714517,37.922882,33.429228184713374,12.054078333333019
cell_40,73.0,1.086777,1.0868787,0.016734509,37.953693,33.42732997686835,12.054065000000021
cell_40,74.0,1.0867499,1.0868514,0.016708033,37.984558,33.355948035358075,12.054518333333059
cell_40,75.0,1.086706,1.0868214,0.016736809,37.929943,33.39421265670291,12.138423333333533
cell_40,76.0,1.0866839,1.0868016,0.016773002,37.992355,33.468792391226536,12.053781666666813
cell_40,77.0,1.0866197,1.0867412,0.016753552,37.982559,33.411173903657485,12.137281666666484
cell_40,78.0,1.0865819,1.0866964,0.016734011,37.945271,33.44225694010893,12.054153333333185
cell_40,79.0,1.0865314,1.0866905,0.016746249,38.05051,33.44210184234233,12.054669999999653
cell_40,80.0,1.0865797,1.0867274,0.016755914,37.940372,33.43211129609931,12.054574999999993
cell_40,81.0,1.0865432,1.0866808,0.016749751,38.053486,33.426206042922445,12.137968333333266
cell_40,82.0,1.0865077,1.0867139,0.016738767,37.948685,33.47464699079185,12.137911666666817
cell_40,83.0,1.0864692,1.0866044,0.016758157,37.93066,33.46451787261138,12.054259999999582
cell_40,84.0,1.0863792,1.086558,0.016724903,37.994301,33.45783080017608,12.137525000000217
cell_40,85.0,1.0862976,1.0864562,0.016750241,38.000027,33.4347200018035,12.054168333333413
cell_40,86.0,1.0862681,1.086418,0.01679847,38.004581,33.4626944730216,12.054740000000068
cell_40,87.0,1.0862447,1.0863833,0.01678847,38.06321,33.43310318222218,12.054201666667359
cell_40,88.0,1.0862306,1.0863682,0.016769042,37.973484,33.45498361772618,12.137868333333365
cell_40,89.0,1.0862139,1.0863645,0.016772846,38.054192,33.48370080350887,12.054223333333114
cell_40,90.0,1.0861542,1.0863324,0.016764218,38.045547,33.47466548278897,12.054589999999735
